record_id,timestamp,shipment_id,candidate_route_id,origin,destination,cargo_type,cargo_weight_kg,cost_sar,total_transit_time_hours,capacity_available_kg,reliability_score,num_connections,priority,airline,distance_km,weather_risk_score,season,load_factor,shc_code,optimization_score
RTE_014102,2025-07-08 16:19:00,SHP_003123,CR_03,JNB,JED,Dangerous,2321.49,22183.18,11.12,3987.51,0.84,0,Economy,Lufthansa Cargo,6400,0.41,Summer,0.75,CAO,0.941
RTE_007553,2025-11-05 16:49:00,SHP_001680,CR_02,PVG,JED,General,400.35,11148.78,19.07,5642.11,0.76,2,Economy,Cargolux,8750,0.19,Monsoon,0.5,GEN,0.589
RTE_003729,2025-04-24 07:57:00,SHP_000823,CR_02,AMS,JED,General,1571.3,13284.02,13.17,9159.81,0.82,1,Standard,Cathay Cargo,4620,0.32,Spring,0.64,GEN,0.799
RTE_012621,2025-04-10 00:21:00,SHP_002790,CR_01,ORD,JED,Valuable,1350.52,46515.64,21.21,5531.17,0.78,1,Standard,Singapore Airlines Cargo,10650,0.31,Spring,0.75,VAL,0.647
RTE_014582,2026-02-20 11:43:00,SHP_003228,CR_03,DEL,JED,Pharmaceutical,1744.58,23834.32,10.04,7292.73,0.81,1,Express,Lufthansa Cargo,3900,0.19,Winter,0.62,ICE,0.604
RTE_007572,2025-03-17 14:48:00,SHP_001684,CR_04,DXB,JED,General,3376.16,16385.24,3.23,10040.05,0.89,0,Standard,Emirates SkyCargo,1700,0.25,Spring,0.94,GEN,0.88
RTE_002542,2026-02-17 10:55:00,SHP_000560,CR_03,CAI,JED,Valuable,245.21,5635.1,9.09,3916.49,0.8,1,Standard,Singapore Airlines Cargo,1220,0.2,Winter,0.88,VAL,0.69
RTE_003078,2025-11-14 05:25:00,SHP_000678,CR_02,DEL,JED,General,583.91,7502.16,5.33,3189.89,0.91,0,Economy,Turkish Cargo,3900,0.19,Monsoon,0.67,GEN,0.943
RTE_006629,2025-04-27 11:13:00,SHP_001470,CR_06,ATL,JED,Perishable,454.89,35325.33,24.07,3301.53,0.79,1,Express,Turkish Cargo,11100,0.31,Spring,0.92,FRO,0.649
RTE_008724,2025-11-17 17:25:00,SHP_001939,CR_02,NBO,JED,Dangerous,2547.19,20130.38,13.02,5905.07,0.71,2,Standard,Lufthansa Cargo,2400,0.24,Monsoon,0.78,DGR,0.491
RTE_013489,2025-06-05 16:03:00,SHP_002985,CR_01,BOM,JED,Valuable,834.57,13727.86,6.14,2373.57,0.84,0,Economy,Qatar Airways Cargo,3650,0.33,Summer,0.72,VAL,0.818
RTE_011769,2025-10-03 01:25:00,SHP_002603,CR_04,LHR,JED,Perishable,989.32,23474.96,10.34,4682.48,0.78,1,Express,Turkish Cargo,4740,0.28,Monsoon,0.89,ICE,0.601
RTE_000931,2025-07-06 08:25:00,SHP_000207,CR_04,HKG,JED,Heavy,11578.6,52665.8,17.49,14699.44,0.71,2,Economy,Cathay Cargo,7800,0.4,Summer,0.83,ELM,0.264
RTE_003157,2025-12-26 10:55:00,SHP_000695,CR_01,ADD,JED,Heavy,3239.02,18106.73,2.34,3436.36,0.93,0,Economy,Korean Air Cargo,1650,0.16,Winter,0.56,ELI,0.951
RTE_004149,2025-11-19 21:37:00,SHP_000918,CR_01,MAD,JED,Pharmaceutical,731.35,20695.72,13.38,1408.95,0.85,1,Standard,Korean Air Cargo,5180,0.24,Monsoon,0.79,PER,0.663
RTE_018277,2025-11-08 09:11:00,SHP_004049,CR_05,ICN,JED,General,490.85,18671.63,16.57,3588.9,0.72,2,Standard,Emirates SkyCargo,8500,0.23,Monsoon,0.71,GEN,0.74
RTE_016425,2025-12-03 02:19:00,SHP_003638,CR_01,DOH,JED,Perishable,2943.4,15174.89,2.02,9316.7,0.89,0,Standard,Lufthansa Cargo,1320,0.21,Winter,0.66,PER,0.916
RTE_014526,2025-09-21 13:59:00,SHP_003214,CR_05,DOH,JED,Valuable,292.81,9751.24,3.01,1899.97,0.9,0,Express,Turkish Cargo,1320,0.3,Monsoon,0.81,VAL,0.846
RTE_001596,2025-08-30 15:42:00,SHP_000353,CR_05,ADD,JED,Pharmaceutical,497.76,6692.39,4.25,10964.7,0.82,0,Economy,Saudia Cargo,1650,0.49,Summer,0.64,PER,0.883
RTE_006358,2025-07-24 03:19:00,SHP_001416,CR_01,AMS,JED,Heavy,8174.71,29538.49,9.56,16461.69,0.79,1,Economy,Turkish Cargo,4620,0.37,Summer,0.71,ELI,0.94
RTE_016758,2025-11-27 20:07:00,SHP_003710,CR_03,AMS,JED,Perishable,1974.4,22102.2,9.3,2774.02,0.84,1,Standard,Korean Air Cargo,4620,0.2,Monsoon,0.54,ICE,0.692
RTE_002153,2026-01-31 00:15:00,SHP_000473,CR_02,DEL,JED,Perishable,1926.55,18353.12,9.28,7868.43,0.84,1,Standard,Singapore Airlines Cargo,3900,0.23,Winter,0.74,PER,0.749
RTE_015740,2025-09-29 16:06:00,SHP_003481,CR_01,NRT,JED,Perishable,2065.77,34994.14,13.57,4217.1,0.86,0,Standard,Saudia Cargo,9500,0.3,Monsoon,0.64,ICE,0.962
RTE_005113,2025-07-11 05:18:00,SHP_001134,CR_02,FRA,JED,Pharmaceutical,1115.63,16266.42,11.33,1601.41,0.77,1,Standard,Lufthansa Cargo,4200,0.36,Summer,0.63,ICE,0.652
RTE_000928,2025-07-06 08:25:00,SHP_000207,CR_01,HKG,JED,Heavy,11578.6,68375.97,22.55,17538.95,0.7,2,Economy,Lufthansa Cargo,7800,0.4,Summer,0.69,ELM,0.307
RTE_010598,2025-11-17 13:06:00,SHP_002344,CR_02,IST,JED,Pharmaceutical,736.4,9893.33,6.36,7802.29,0.84,1,Standard,Emirates SkyCargo,2400,0.22,Monsoon,0.69,PER,0.796
RTE_008172,2025-04-09 03:05:00,SHP_001818,CR_03,NBO,JED,Heavy,6220.01,18402.92,10.18,10559.78,0.79,1,Economy,Saudia Cargo,2400,0.25,Spring,0.7,ELI,0.6
RTE_005149,2026-02-07 22:01:00,SHP_001142,CR_01,JFK,JED,General,1238.31,23458.65,19.36,3213.3,0.83,1,Standard,Cathay Cargo,10200,0.25,Winter,0.7,GEN,0.725
RTE_015753,2025-03-25 23:22:00,SHP_003483,CR_05,RUH,JED,Perishable,1286.42,7449.6,11.53,6065.67,0.75,2,Economy,Qatar Airways Cargo,850,0.22,Spring,0.8,PER,0.636
RTE_005793,2025-07-25 13:35:00,SHP_001291,CR_02,DOH,JED,Perishable,211.48,3835.44,5.2,6320.24,0.77,1,Economy,Saudia Cargo,1320,0.38,Summer,0.63,ICE,0.673
RTE_020484,2025-04-02 16:14:00,SHP_004555,CR_03,DXB,JED,Valuable,821.21,8422.56,9.04,2693.03,0.75,2,Standard,Saudia Cargo,1700,0.31,Spring,0.75,VAL,0.625
RTE_012443,2025-09-09 13:53:00,SHP_002751,CR_01,HKG,JED,Dangerous,4793.91,53035.3,11.06,4893.91,0.86,0,Standard,Etihad Cargo,7800,0.34,Monsoon,0.7,DGR,0.964
RTE_016820,2025-09-16 06:37:00,SHP_003725,CR_01,KWI,JED,Perishable,1011.79,6861.95,3.39,10770.3,0.89,0,Standard,Cathay Cargo,1250,0.32,Monsoon,0.75,ICE,0.95
RTE_017026,2025-03-30 15:08:00,SHP_003771,CR_04,SIN,JED,General,1896.53,27384.85,16.12,11745.35,0.8,1,Express,Cargolux,7100,0.24,Spring,0.7,GEN,0.57
RTE_016697,2025-05-05 04:04:00,SHP_003697,CR_01,BOM,JED,General,2154.6,21707.91,5.27,8600.02,0.86,0,Express,Cathay Cargo,3650,0.44,Summer,0.71,GEN,0.91
RTE_020613,2025-12-16 08:24:00,SHP_004584,CR_04,NRT,JED,General,567.31,15724.86,23.45,10344.46,0.77,2,Economy,Cargolux,9500,0.15,Winter,0.46,GEN,0.533
RTE_009252,2025-09-18 02:15:00,SHP_002055,CR_05,FRA,JED,Pharmaceutical,2196.31,14988.63,17.03,9896.74,0.69,2,Economy,Lufthansa Cargo,4200,0.29,Monsoon,0.75,PER,0.486
RTE_008307,2025-05-11 01:23:00,SHP_001849,CR_05,DXB,JED,Pharmaceutical,2425.8,13502.16,8.0,5736.25,0.75,1,Standard,Cargolux,1700,0.46,Summer,0.64,ICE,0.715
RTE_006920,2025-07-24 19:35:00,SHP_001539,CR_03,LAX,JED,Valuable,546.05,44538.03,21.06,646.05,0.8,1,Standard,Cargolux,13400,0.43,Summer,0.74,VAL,0.486
RTE_016069,2025-08-03 03:23:00,SHP_003555,CR_03,IST,JED,Pharmaceutical,2386.61,15489.72,9.33,5021.13,0.75,1,Express,Saudia Cargo,2400,0.44,Summer,0.61,PER,0.596
RTE_018648,2025-11-04 05:38:00,SHP_004134,CR_02,SIN,JED,Dangerous,4533.71,48476.76,10.49,14783.19,0.92,0,Express,Saudia Cargo,7100,0.21,Monsoon,0.65,DGR,0.904
RTE_007699,2025-05-26 03:07:00,SHP_001711,CR_06,RUH,JED,Dangerous,2867.73,11218.77,8.01,11461.94,0.77,1,Standard,Emirates SkyCargo,850,0.43,Summer,0.75,DGR,0.865
RTE_015413,2025-04-20 14:56:00,SHP_003410,CR_01,IST,JED,Heavy,11208.48,31768.97,8.42,22972.33,0.82,1,Express,Lufthansa Cargo,2400,0.27,Spring,0.64,ELM,0.967
RTE_011918,2025-03-23 16:08:00,SHP_002637,CR_02,LAX,JED,General,3624.02,40038.43,19.59,11775.55,0.88,0,Standard,Cargolux,13400,0.27,Spring,0.82,GEN,0.927
RTE_006867,2025-07-24 05:41:00,SHP_001526,CR_04,ORD,JED,General,244.61,24990.12,21.4,10626.15,0.68,2,Standard,Turkish Cargo,10650,0.36,Summer,0.71,GEN,0.548
RTE_006120,2026-02-04 21:22:00,SHP_001365,CR_02,DXB,JED,Dangerous,1009.57,11185.95,5.03,3838.49,0.84,1,Standard,Cargolux,1700,0.19,Winter,0.71,DGR,0.814
RTE_006179,2025-04-02 13:08:00,SHP_001378,CR_01,DXB,JED,Heavy,7627.32,45529.45,2.55,14939.14,0.87,0,Economy,Etihad Cargo,1700,0.29,Spring,0.58,ELI,0.909
RTE_015923,2025-11-09 08:14:00,SHP_003521,CR_02,LAX,JED,General,3123.5,41648.23,22.38,5623.46,0.82,1,Express,Lufthansa Cargo,13400,0.23,Monsoon,0.71,GEN,0.57
RTE_020777,2025-03-29 21:58:00,SHP_004619,CR_02,HKG,JED,General,1991.22,26169.35,14.37,14442.98,0.79,1,Express,Singapore Airlines Cargo,7800,0.27,Spring,0.71,GEN,0.565
RTE_015099,2025-08-06 20:24:00,SHP_003341,CR_05,CAI,JED,Dangerous,2602.13,23106.09,2.14,14878.95,0.86,0,Express,Qatar Airways Cargo,1220,0.5,Summer,0.7,DGR,0.903
RTE_002944,2025-07-26 00:14:00,SHP_000648,CR_03,ADD,JED,Perishable,1246.22,12515.89,3.08,11915.39,0.88,0,Express,Lufthansa Cargo,1650,0.36,Summer,0.81,ICE,0.911
RTE_017985,2025-06-07 05:41:00,SHP_003984,CR_04,LAX,JED,Pharmaceutical,1194.83,70602.76,21.51,7599.27,0.76,1,Express,Turkish Cargo,13400,0.36,Summer,0.71,PER,0.616
RTE_009772,2025-08-25 00:52:00,SHP_002166,CR_04,SIN,JED,Dangerous,2534.31,23523.07,20.38,11254.73,0.66,2,Standard,Lufthansa Cargo,7100,0.49,Summer,0.92,DGR,0.531
RTE_009023,2025-12-27 01:46:00,SHP_002005,CR_04,JFK,JED,Heavy,9414.74,80654.85,13.19,15673.77,0.88,0,Standard,Cargolux,10200,0.14,Winter,0.8,ELI,0.918
RTE_005514,2025-12-19 23:05:00,SHP_001227,CR_03,RUH,JED,Pharmaceutical,2320.89,9507.65,7.09,12586.75,0.85,1,Standard,Cargolux,850,0.19,Winter,0.68,ICE,0.956
RTE_010508,2026-02-02 11:27:00,SHP_002326,CR_01,NBO,JED,Heavy,9362.32,47008.94,7.36,14017.55,0.74,2,Standard,Emirates SkyCargo,2400,0.2,Winter,0.68,ELI,0.615
RTE_012340,2026-02-25 22:57:00,SHP_002729,CR_03,NBO,JED,Valuable,415.22,10627.66,8.33,8507.2,0.8,1,Standard,Cargolux,2400,0.21,Winter,0.73,VAL,0.716
RTE_009986,2025-12-08 19:54:00,SHP_002212,CR_06,IST,JED,General,571.99,5299.81,15.51,7619.79,0.77,2,Economy,Etihad Cargo,2400,0.21,Winter,0.76,GEN,0.526
RTE_002806,2025-08-18 21:54:00,SHP_000617,CR_01,LAX,JED,Heavy,9234.44,56442.2,27.36,11783.33,0.7,2,Standard,Emirates SkyCargo,13400,0.43,Summer,0.63,ELM,0.39
RTE_003434,2026-01-12 18:58:00,SHP_000756,CR_05,KWI,JED,Perishable,271.61,5118.88,6.08,9518.78,0.83,1,Standard,Qatar Airways Cargo,1250,0.2,Winter,0.96,ICE,0.755
RTE_006600,2025-12-25 04:57:00,SHP_001464,CR_05,HKG,JED,General,2596.79,19575.7,17.03,8307.48,0.85,1,Standard,Lufthansa Cargo,7800,0.18,Winter,0.63,GEN,0.764
RTE_009781,2025-07-26 04:21:00,SHP_002168,CR_02,LHR,JED,Heavy,11991.59,42858.01,13.26,19990.57,0.76,1,Standard,Etihad Cargo,4740,0.41,Summer,0.67,ELI,0.681
RTE_013318,2025-06-02 00:53:00,SHP_002945,CR_04,JNB,JED,Valuable,387.66,20496.82,11.12,9526.81,0.86,0,Standard,Emirates SkyCargo,6400,0.37,Summer,0.59,VAL,0.926
RTE_011681,2025-06-24 02:44:00,SHP_002584,CR_04,ORD,JED,Pharmaceutical,1406.5,48610.75,15.43,4127.05,0.84,0,Express,Qatar Airways Cargo,10650,0.39,Summer,0.78,ICE,0.989
RTE_004668,2025-12-23 17:49:00,SHP_001031,CR_03,LHR,JED,Perishable,2045.64,20430.6,13.18,3640.2,0.82,1,Economy,Emirates SkyCargo,4740,0.21,Winter,0.87,PER,0.679
RTE_008586,2026-01-29 23:43:00,SHP_001911,CR_03,CAI,JED,Pharmaceutical,276.38,6356.51,2.56,5572.3,0.91,0,Standard,Lufthansa Cargo,1220,0.2,Winter,0.76,PER,0.934
RTE_013890,2025-08-09 18:19:00,SHP_003074,CR_05,ICN,JED,Perishable,712.04,30352.69,12.26,9735.94,0.86,0,Standard,Lufthansa Cargo,8500,0.47,Summer,0.74,PER,0.837
RTE_018001,2025-05-19 11:49:00,SHP_003988,CR_02,LAX,JED,Pharmaceutical,382.11,42235.33,21.0,3092.49,0.85,0,Standard,Saudia Cargo,13400,0.39,Summer,0.54,PER,0.968
RTE_014107,2025-05-15 07:35:00,SHP_003124,CR_05,KWI,JED,General,3977.62,13962.01,9.14,11539.1,0.76,1,Standard,Emirates SkyCargo,1250,0.41,Summer,0.71,GEN,0.713
RTE_001838,2025-12-18 20:50:00,SHP_000404,CR_03,JNB,JED,Perishable,481.19,18396.53,9.29,9448.37,0.88,0,Standard,Korean Air Cargo,6400,0.15,Winter,0.6,FRO,0.98
RTE_012789,2025-05-12 09:31:00,SHP_002829,CR_01,FRA,JED,Valuable,798.91,20164.39,12.04,1058.05,0.74,1,Standard,Emirates SkyCargo,4200,0.44,Summer,0.64,VAL,0.73
RTE_016651,2026-02-04 08:01:00,SHP_003686,CR_03,KWI,JED,Perishable,2194.76,15772.56,8.23,9037.86,0.82,1,Express,Emirates SkyCargo,1250,0.23,Winter,0.67,FRO,0.84
RTE_014581,2026-02-20 11:43:00,SHP_003228,CR_02,DEL,JED,Pharmaceutical,1744.58,25600.08,11.22,12767.12,0.82,1,Express,Korean Air Cargo,3900,0.24,Winter,0.72,PER,0.618
RTE_015036,2026-01-02 16:42:00,SHP_003327,CR_05,IST,JED,Heavy,3966.22,21470.57,4.01,16700.48,0.87,0,Express,Saudia Cargo,2400,0.21,Winter,0.6,ELI,0.934
RTE_019404,2025-03-12 10:10:00,SHP_004308,CR_03,CDG,JED,Perishable,2380.52,12853.9,11.47,5111.28,0.8,1,Economy,Qatar Airways Cargo,4470,0.22,Spring,0.8,FRO,0.688
RTE_000050,2025-12-07 03:03:00,SHP_000013,CR_03,DXB,JED,General,259.39,5760.0,6.46,2627.41,0.84,1,Standard,Singapore Airlines Cargo,1700,0.14,Winter,0.69,GEN,0.829
RTE_016680,2025-08-23 13:31:00,SHP_003693,CR_04,JFK,JED,Valuable,849.67,56674.97,16.25,7500.66,0.85,0,Express,Lufthansa Cargo,10200,0.49,Summer,0.8,VAL,0.879
RTE_010657,2025-11-20 17:02:00,SHP_002357,CR_03,NRT,JED,Dangerous,671.16,31562.86,15.19,10552.13,0.81,1,Standard,Lufthansa Cargo,9500,0.22,Monsoon,0.59,CAO,0.768
RTE_017766,2025-12-11 03:00:00,SHP_003934,CR_01,PVG,JED,Heavy,4535.43,47795.54,13.36,9748.19,0.88,0,Standard,Saudia Cargo,8750,0.15,Winter,0.7,ELI,0.842
RTE_016646,2025-09-03 10:44:00,SHP_003685,CR_02,HKG,JED,Pharmaceutical,1274.06,28194.76,19.2,2336.0,0.78,1,Standard,Cathay Cargo,7800,0.28,Monsoon,0.62,PER,0.642
RTE_008352,2025-12-24 06:03:00,SHP_001859,CR_03,DXB,JED,Pharmaceutical,2322.45,19325.84,3.0,4295.8,0.88,0,Standard,Cargolux,1700,0.16,Winter,0.45,ICE,0.88
RTE_010449,2026-01-18 23:18:00,SHP_002314,CR_05,BRU,JED,Dangerous,1719.53,26240.79,11.51,9745.83,0.84,1,Express,Etihad Cargo,4520,0.23,Winter,0.85,DGR,0.714
RTE_018995,2025-12-16 03:53:00,SHP_004214,CR_01,HKG,JED,General,3199.79,20107.56,14.12,10139.7,0.84,1,Economy,Etihad Cargo,7800,0.16,Winter,0.62,GEN,0.962
RTE_014653,2025-05-18 21:34:00,SHP_003244,CR_01,HKG,JED,Pharmaceutical,1900.7,40289.38,16.17,7239.51,0.74,1,Express,Lufthansa Cargo,7800,0.43,Summer,0.94,ICE,0.635
RTE_007785,2025-06-14 20:19:00,SHP_001731,CR_02,LHR,JED,General,771.33,11699.26,10.15,5842.41,0.78,1,Standard,Cathay Cargo,4740,0.36,Summer,0.68,GEN,0.763
RTE_015164,2025-11-23 22:50:00,SHP_003356,CR_01,DOH,JED,Heavy,7690.82,34471.65,6.0,12489.69,0.79,1,Standard,Saudia Cargo,1320,0.23,Monsoon,0.79,ELI,0.851
RTE_007431,2025-08-12 12:35:00,SHP_001655,CR_02,LHR,JED,Pharmaceutical,1172.95,21645.03,14.11,10862.3,0.73,1,Express,Emirates SkyCargo,4740,0.44,Summer,0.68,PER,0.738
RTE_016120,2026-01-17 00:11:00,SHP_003567,CR_06,NBO,JED,Perishable,199.69,7286.34,9.3,6495.1,0.8,1,Standard,Cathay Cargo,2400,0.23,Winter,0.65,PER,0.719
RTE_012406,2025-12-09 12:41:00,SHP_002742,CR_03,DOH,JED,Valuable,832.63,10025.92,2.2,13631.04,0.88,0,Express,Saudia Cargo,1320,0.21,Winter,0.67,VAL,0.949
RTE_007519,2026-02-13 01:03:00,SHP_001673,CR_03,ATL,JED,General,331.9,26285.74,18.09,8246.61,0.83,1,Standard,Korean Air Cargo,11100,0.21,Winter,0.58,GEN,0.668
RTE_009887,2025-07-27 17:47:00,SHP_002192,CR_06,DXB,JED,Heavy,3317.15,19977.02,3.08,11729.34,0.83,0,Express,Lufthansa Cargo,1700,0.37,Summer,0.7,ELI,0.954
RTE_019596,2025-07-24 08:39:00,SHP_004353,CR_03,CDG,JED,Heavy,6573.24,36878.96,13.0,12698.77,0.77,1,Economy,Turkish Cargo,4470,0.37,Summer,0.92,ELM,0.659
RTE_015896,2025-11-02 10:12:00,SHP_003516,CR_01,LAX,JED,Dangerous,3145.57,65562.3,17.05,3245.57,0.91,0,Standard,Korean Air Cargo,13400,0.22,Monsoon,0.67,DGR,0.769
RTE_014818,2025-09-21 16:50:00,SHP_003279,CR_03,ORD,JED,Valuable,428.54,24323.72,16.53,4725.5,0.85,0,Economy,Singapore Airlines Cargo,10650,0.3,Monsoon,0.61,VAL,0.954
RTE_010549,2025-07-16 05:55:00,SHP_002334,CR_03,NBO,JED,General,3223.12,13506.54,4.19,9064.25,0.88,0,Express,Saudia Cargo,2400,0.42,Summer,0.61,GEN,0.94
RTE_003471,2025-09-28 20:23:00,SHP_000765,CR_01,BOM,JED,Perishable,1290.59,18664.27,10.48,11573.51,0.82,1,Express,Lufthansa Cargo,3650,0.31,Monsoon,0.73,ICE,0.675
RTE_000585,2025-10-09 08:26:00,SHP_000129,CR_02,ICN,JED,Perishable,2637.53,42377.88,13.53,5905.73,0.9,0,Express,Turkish Cargo,8500,0.23,Monsoon,0.72,FRO,0.945
RTE_010437,2025-07-12 03:24:00,SHP_002311,CR_04,AMS,JED,Dangerous,2423.78,33600.29,7.11,7316.68,0.83,0,Express,Saudia Cargo,4620,0.37,Summer,0.87,DGR,0.836
RTE_013216,2025-11-21 21:43:00,SHP_002924,CR_03,CDG,JED,Valuable,344.12,25264.81,11.23,2969.19,0.81,1,Express,Saudia Cargo,4470,0.24,Monsoon,0.74,VAL,0.618
RTE_012293,2025-07-23 19:23:00,SHP_002718,CR_04,RUH,JED,Perishable,1028.72,6000.85,7.34,9039.22,0.77,1,Economy,Korean Air Cargo,850,0.35,Summer,0.68,PER,0.912
RTE_018257,2025-08-05 03:52:00,SHP_004045,CR_02,BRU,JED,Heavy,9539.21,63157.15,8.46,12306.11,0.73,1,Express,Cargolux,4520,0.47,Summer,0.7,ELI,0.366
RTE_009368,2025-04-10 07:55:00,SHP_002079,CR_02,ATL,JED,Dangerous,425.73,41305.66,22.36,6554.3,0.78,1,Standard,Etihad Cargo,11100,0.27,Spring,0.82,DGR,0.908
RTE_001766,2025-10-11 07:32:00,SHP_000389,CR_02,MIA,JED,Perishable,2170.96,35437.54,25.3,9362.16,0.72,2,Standard,Singapore Airlines Cargo,11400,0.24,Monsoon,0.8,PER,0.495
RTE_016130,2025-10-04 00:29:00,SHP_003570,CR_02,ATL,JED,Valuable,820.65,39900.64,18.41,6545.78,0.81,1,Standard,Emirates SkyCargo,11100,0.28,Monsoon,0.52,VAL,0.785
RTE_009528,2025-06-23 14:36:00,SHP_002113,CR_01,JNB,JED,Heavy,9340.02,39436.54,12.36,12491.38,0.71,2,Economy,Cathay Cargo,6400,0.36,Summer,0.87,ELI,0.322
RTE_003699,2026-02-13 16:15:00,SHP_000816,CR_02,IST,JED,Pharmaceutical,1865.21,12539.04,7.59,4193.83,0.83,1,Economy,Turkish Cargo,2400,0.18,Winter,0.56,ICE,0.725
RTE_014207,2025-07-13 01:43:00,SHP_003147,CR_02,MAD,JED,Valuable,1488.76,22031.31,13.27,9167.37,0.8,1,Standard,Etihad Cargo,5180,0.4,Summer,0.84,VAL,0.821
RTE_003452,2026-01-04 18:01:00,SHP_000761,CR_01,IST,JED,Perishable,1851.32,17945.94,7.3,4106.79,0.82,1,Express,Etihad Cargo,2400,0.23,Winter,0.73,FRO,0.852
RTE_013515,2026-02-13 00:00:00,SHP_002991,CR_01,ORD,JED,Heavy,6017.1,45509.21,20.03,10341.42,0.83,1,Express,Emirates SkyCargo,10650,0.19,Winter,0.84,ELM,0.905
RTE_004004,2025-10-05 14:54:00,SHP_000884,CR_05,MIA,JED,Heavy,5625.03,58539.55,21.08,8985.69,0.81,1,Express,Cathay Cargo,11400,0.27,Monsoon,0.64,ELI,0.498
RTE_019591,2025-08-06 21:33:00,SHP_004352,CR_02,CDG,JED,Valuable,201.27,13945.51,11.48,301.27,0.75,1,Standard,Qatar Airways Cargo,4470,0.46,Summer,0.69,VAL,0.603
RTE_001558,2025-04-09 16:12:00,SHP_000343,CR_05,AUH,JED,Heavy,9416.15,48020.6,7.04,9516.15,0.78,1,Standard,Etihad Cargo,1650,0.25,Spring,0.54,ELI,0.56
RTE_018875,2025-10-06 04:46:00,SHP_004186,CR_02,RUH,JED,Perishable,2379.02,16877.98,6.36,11628.75,0.79,1,Express,Cathay Cargo,850,0.24,Monsoon,0.64,ICE,0.652
RTE_016935,2025-05-11 12:49:00,SHP_003751,CR_01,HKG,JED,Heavy,6168.18,53375.17,12.59,10587.22,0.77,1,Express,Cargolux,7800,0.41,Summer,0.83,ELI,0.457
RTE_006726,2025-09-10 18:13:00,SHP_001493,CR_05,AUH,JED,Valuable,1451.71,13198.32,2.28,4135.96,0.85,0,Economy,Etihad Cargo,1650,0.28,Monsoon,0.77,VAL,0.855
RTE_013509,2025-12-17 20:01:00,SHP_002989,CR_06,KWI,JED,General,1385.4,7470.35,5.22,10277.75,0.82,1,Standard,Cathay Cargo,1250,0.21,Winter,0.68,GEN,0.842
RTE_006528,2025-05-05 08:51:00,SHP_001451,CR_02,DEL,JED,Valuable,831.01,20205.8,5.42,931.01,0.85,0,Standard,Etihad Cargo,3900,0.39,Summer,0.83,VAL,0.725
RTE_010430,2025-03-30 04:43:00,SHP_002310,CR_03,AUH,JED,Dangerous,848.0,12532.07,8.12,2401.25,0.81,1,Express,Saudia Cargo,1650,0.21,Spring,0.86,CAO,0.647
RTE_019877,2025-07-20 22:57:00,SHP_004418,CR_01,LHR,JED,General,200.9,9230.2,12.18,8821.55,0.7,2,Economy,Cargolux,4740,0.37,Summer,0.85,GEN,0.739
RTE_019664,2025-09-06 11:52:00,SHP_004369,CR_04,RUH,JED,General,3781.37,9309.94,2.52,14503.16,0.87,0,Economy,Qatar Airways Cargo,850,0.28,Monsoon,0.7,GEN,0.944
RTE_004259,2025-04-13 14:28:00,SHP_000942,CR_04,ORD,JED,Heavy,9278.1,47190.63,27.33,19921.45,0.71,2,Standard,Cathay Cargo,10650,0.25,Spring,0.81,ELM,0.527
RTE_005955,2025-10-31 17:03:00,SHP_001328,CR_02,CAI,JED,Pharmaceutical,2019.03,10622.79,2.07,10227.27,0.89,0,Standard,Turkish Cargo,1220,0.27,Monsoon,0.94,PER,0.938
RTE_015183,2025-10-06 12:05:00,SHP_003360,CR_01,AUH,JED,General,1578.41,10997.94,3.27,7393.62,0.89,0,Express,Qatar Airways Cargo,1650,0.28,Monsoon,0.74,GEN,0.915
RTE_014279,2025-06-08 01:26:00,SHP_003161,CR_03,ICN,JED,Perishable,2635.68,28756.13,13.09,11865.13,0.86,0,Standard,Etihad Cargo,8500,0.35,Summer,0.69,PER,0.913
RTE_010570,2025-10-09 06:05:00,SHP_002338,CR_01,FRA,JED,Heavy,6664.46,29059.63,6.17,8093.36,0.86,0,Standard,Turkish Cargo,4200,0.23,Monsoon,0.54,ELI,0.772
RTE_004069,2025-04-01 01:12:00,SHP_000899,CR_03,LAX,JED,Heavy,8844.36,78495.38,21.51,12330.39,0.87,0,Standard,Qatar Airways Cargo,13400,0.31,Spring,0.88,ELM,0.809
RTE_012828,2025-04-04 19:48:00,SHP_002838,CR_03,SIN,JED,Perishable,2372.62,22103.31,21.57,2703.5,0.69,2,Standard,Cathay Cargo,7100,0.28,Spring,0.69,FRO,0.353
RTE_011199,2025-10-01 18:27:00,SHP_002480,CR_01,FRA,JED,Pharmaceutical,656.28,14919.03,11.47,5267.95,0.78,1,Standard,Qatar Airways Cargo,4200,0.27,Monsoon,0.71,PER,0.763
RTE_016308,2025-11-09 22:17:00,SHP_003611,CR_01,MIA,JED,General,3023.96,26598.14,22.54,10698.14,0.71,2,Standard,Etihad Cargo,11400,0.19,Monsoon,0.85,GEN,0.561
RTE_005688,2025-08-17 17:23:00,SHP_001267,CR_01,BRU,JED,Heavy,3339.31,21070.17,18.02,4826.75,0.69,2,Economy,Lufthansa Cargo,4520,0.5,Summer,0.7,ELI,0.359
RTE_007204,2026-01-20 04:30:00,SHP_001601,CR_02,ORD,JED,Heavy,11643.29,92993.68,14.52,22569.0,0.87,0,Express,Singapore Airlines Cargo,10650,0.23,Winter,0.7,ELM,0.951
